Protein	CTRL.28.4.1	CTRL.30.1.1	CTRL.30.5.1	CTRL.30.7.1	CTRL.39.2.1	CTRL.39.3.1	CTRL.39.6.1	CTRL.39.12.1	CTRL.39.13.1	BOS.39.13.2	BOS.42.10.2	BOS.42.11.2	CTRL.28.4.1.Norm	CTRL.30.1.1.Norm	CTRL.30.5.1.Norm	CTRL.30.7.1.Norm	CTRL.39.2.1.Norm	CTRL.39.3.1.Norm	CTRL.39.6.1.Norm	CTRL.39.12.1.Norm	CTRL.39.13.1.Norm	BOS.39.13.2.Norm	BOS.42.10.2.Norm	BOS.42.11.2.Norm
ELOC_HUMAN	7	4	2	2	7	3	3	6	5	6	6	7	223.679503307266	144.15345192308	76.5422897491795	81.976177991068	141.87847861713	94.8511786999098	122.896095383318	252.980732005107	204.706814345689	234.767972772777	279.114040437177	254.083759750905
ELOV1_HUMAN	0	1	0	0	0	0	0	0	0	0	0	0	0	36.0383629807699	0	0	0	0	0	0	0	0	0	0
ELP2_HUMAN	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	31.6170595666366	0	0	0	0	0	0
EMAL1_HUMAN	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	40.9413628691379	0	0	0
EMAL2_HUMAN	1	0	1	1	1	1	1	0	0	0	0	0	31.9542147581809	0	38.2711448745898	40.988088995534	20.2683540881614	31.6170595666366	40.9653651277727	0	0	0	0	0
EMAL3_HUMAN	1	1	1	2	0	2	1	0	1	0	0	0	31.9542147581809	36.0383629807699	38.2711448745898	81.976177991068	0	63.2341191332732	40.9653651277727	0	40.9413628691379	0	0	0
EMAL4_HUMAN	11	12	14	16	18	22	10	10	18	8	13	8	351.49636233999	432.460355769239	535.796028244257	655.809423928544	364.830373586905	695.575310466005	409.653651277727	421.634553341846	736.944531644482	313.023963697036	604.747087613883	290.381439715319
EMC1_HUMAN	4	3	1	3	6	5	3	1	2	0	1	0	127.816859032724	108.11508894231	38.2711448745898	122.964266986602	121.610124528968	158.085297833183	122.896095383318	42.1634553341846	81.8827257382758	0	46.5190067395295	0
EMC10_HUMAN	1	0	0	0	2	0	0	0	0	0	0	1	31.9542147581809	0	0	0	40.5367081763228	0	0	0	0	0	0	36.2976799644149
EMC2_HUMAN	1	0	1	1	1	1	1	0	0	1	0	0	31.9542147581809	0	38.2711448745898	40.988088995534	20.2683540881614	31.6170595666366	40.9653651277727	0	0	39.1279954621294	0	0
EMC3_HUMAN	3	1	2	2	3	2	3	1	1	0	0	0	95.8626442745427	36.0383629807699	76.5422897491795	81.976177991068	60.8050622644842	63.2341191332732	122.896095383318	42.1634553341846	40.9413628691379	0	0	0
EMC4_HUMAN	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	42.1634553341846	0	39.1279954621294	0	0
EMC7_HUMAN	2	1	2	1	3	4	1	2	2	1	1	3	63.9084295163618	36.0383629807699	76.5422897491795	40.988088995534	60.8050622644842	126.468238266546	40.9653651277727	84.3269106683691	81.8827257382758	39.1279954621294	46.5190067395295	108.893039893245
EMD_HUMAN	4	8	11	8	14	10	6	8	6	6	7	4	127.816859032724	288.30690384616	420.982593620487	327.904711964272	283.75695723426	316.170595666366	245.792190766636	337.307642673477	245.648177214827	234.767972772777	325.633047176706	145.19071985766
EMID1_HUMAN-DECOY	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	40.9653651277727	0	0	0	0	0
EMIL1_HUMAN	9	9	5	10	28	11	9	8	10	11	7	9	287.587932823628	324.34526682693	191.355724372949	409.88088995534	567.513914468519	347.787655233003	368.688286149954	337.307642673477	409.413628691379	430.407950083424	325.633047176706	326.679119679734
EMP3_HUMAN	1	0	0	0	0	0	0	0	1	0	0	0	31.9542147581809	0	0	0	0	0	0	0	40.9413628691379	0	0	0
EMRE_HUMAN	1	0	3	0	0	0	3	2	0	0	0	0	31.9542147581809	0	114.813434623769	0	0	0	122.896095383318	84.3269106683691	0	0	0	0
ENAH_HUMAN	7	8	2	5	16	11	2	4	7	6	7	9	223.679503307266	288.30690384616	76.5422897491795	204.94044497767	324.293665410582	347.787655233003	81.9307302555453	168.653821336738	286.589540083965	234.767972772777	325.633047176706	326.679119679734
ENDD1_HUMAN	3	4	3	6	4	2	1	1	1	2	0	0	95.8626442745427	144.15345192308	114.813434623769	245.928533973204	81.0734163526456	63.2341191332732	40.9653651277727	42.1634553341846	40.9413628691379	78.2559909242589	0	0
ENOA_HUMAN	148	130	134	96	197	131	100	108	97	113	106	125	4729.22378421077	4684.98718750009	5128.33341319503	3934.85654357126	3992.8657553678	4141.8348032294	4096.53651277727	4553.65317609193	3971.31219830637	4421.46348722063	4931.01471439013	4537.20999555187
ENOF1_HUMAN	1	0	0	0	0	0	0	0	0	0	0	0	31.9542147581809	0	0	0	0	0	0	0	0	0	0	0
ENOG_HUMAN	43	32	29	22	47	28	19	25	19	22	20	31	1374.03123460178	1153.22761538464	1109.8632013631	901.737957901748	952.612642143586	885.277667865825	778.34193742768	1054.08638335461	777.88589451362	860.815900166848	930.38013479059	1125.22807889686
ENOPH_HUMAN	3	3	2	1	3	5	2	3	1	2	2	2	95.8626442745427	108.11508894231	76.5422897491795	40.988088995534	60.8050622644842	158.085297833183	81.9307302555453	126.490366002554	40.9413628691379	78.2559909242589	93.038013479059	72.5953599288299
ENPL_HUMAN	96	89	81	66	232	119	101	103	101	129	114	110	3067.60461678537	3207.41430528853	3099.96273484177	2705.21387370524	4702.25814845345	3762.43008842976	4137.50187790504	4342.83589942101	4135.07764978293	5047.5114146147	5303.16676830636	3992.74479608564
ENPP1_HUMAN	1	2	1	0	1	1	0	0	0	0	0	0	31.9542147581809	72.0767259615399	38.2711448745898	0	20.2683540881614	31.6170595666366	0	0	0	0	0	0
ENPP4_HUMAN	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	40.988088995534	0	0	0	0	0	0	0	0
ENTP1_HUMAN	3	3	0	4	4	3	3	2	1	2	1	2	95.8626442745427	108.11508894231	0	163.952355982136	81.0734163526456	94.8511786999098	122.896095383318	84.3269106683691	40.9413628691379	78.2559909242589	46.5190067395295	72.5953599288299
ENY2_HUMAN	0	1	0	0	0	0	0	0	0	0	0	0	0	36.0383629807699	0	0	0	0	0	0	0	0	0	0
EP15R_HUMAN	9	6	5	3	11	4	5	2	5	4	7	8	287.587932823628	216.23017788462	191.355724372949	122.964266986602	222.951894969775	126.468238266546	204.826825638863	84.3269106683691	204.706814345689	156.511981848518	325.633047176706	290.381439715319
EPB42_HUMAN	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	20.2683540881614	0	0	0	0	0	0	0
EPCR_HUMAN	2	2	2	4	4	2	2	2	2	2	2	2	63.9084295163618	72.0767259615399	76.5422897491795	163.952355982136	81.0734163526456	63.2341191332732	81.9307302555453	84.3269106683691	81.8827257382758	78.2559909242589	93.038013479059	72.5953599288299
EPDR1_HUMAN	6	5	4	5	9	3	3	4	6	4	3	6	191.725288549085	180.19181490385	153.084579498359	204.94044497767	182.415186793453	94.8511786999098	122.896095383318	168.653821336738	245.648177214827	156.511981848518	139.557020218588	217.78607978649
EPHA2_HUMAN	1	1	1	1	1	1	1	1	1	0	0	0	31.9542147581809	36.0383629807699	38.2711448745898	40.988088995534	20.2683540881614	31.6170595666366	40.9653651277727	42.1634553341846	40.9413628691379	0	0	0
EPHA8_HUMAN	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	39.1279954621294	0	0
EPM2A_HUMAN	0	0	1	0	0	0	0	0	0	0	0	0	0	0	38.2711448745898	0	0	0	0	0	0	0	0	0
EPMIP_HUMAN	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	31.6170595666366	0	0	0	0	0	0
EPN1_HUMAN	5	3	2	5	7	3	3	2	2	4	1	5	159.771073790904	108.11508894231	76.5422897491795	204.94044497767	141.87847861713	94.8511786999098	122.896095383318	84.3269106683691	81.8827257382758	156.511981848518	46.5190067395295	181.488399822075
EPN2_HUMAN	1	0	1	0	0	1	0	0	0	2	0	1	31.9542147581809	0	38.2711448745898	0	0	31.6170595666366	0	0	0	78.2559909242589	0	36.2976799644149
EPN4_HUMAN	4	1	1	1	8	3	0	1	2	4	2	6	127.816859032724	36.0383629807699	38.2711448745898	40.988088995534	162.146832705291	94.8511786999098	0	42.1634553341846	81.8827257382758	156.511981848518	93.038013479059	217.78607978649
EPS15_HUMAN	4	5	3	4	11	6	5	4	6	9	5	8	127.816859032724	180.19181490385	114.813434623769	163.952355982136	222.951894969775	189.70235739982	204.826825638863	168.653821336738	245.648177214827	352.151959159165	232.595033697647	290.381439715319
EPS8_HUMAN	7	5	2	7	12	8	4	4	7	7	7	6	223.679503307266	180.19181490385	76.5422897491795	286.916622968738	243.220249057937	252.936476533093	163.861460511091	168.653821336738	286.589540083965	273.895968234906	325.633047176706	217.78607978649
ERAP1_HUMAN	2	4	4	3	11	2	2	2	3	0	0	0	63.9084295163618	144.15345192308	153.084579498359	122.964266986602	222.951894969775	63.2341191332732	81.9307302555453	84.3269106683691	122.824088607414	0	0	0
ERAP2_HUMAN	3	3	2	4	4	3	3	3	2	1	1	0	95.8626442745427	108.11508894231	76.5422897491795	163.952355982136	81.0734163526456	94.8511786999098	122.896095383318	126.490366002554	81.8827257382758	39.1279954621294	46.5190067395295	0
ERBB3_HUMAN	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	20.2683540881614	0	0	0	0	0	0	0
ERC2_HUMAN-DECOY	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	81.9307302555453	0	0	0	0	0
ERCC5_HUMAN	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	20.2683540881614	0	0	0	0	0	0	0
ERCC5_HUMAN-DECOY	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	40.9653651277727	0	0	0	0	0
ERD22_HUMAN	1	0	1	1	1	0	1	1	1	1	1	1	31.9542147581809	0	38.2711448745898	40.988088995534	20.2683540881614	0	40.9653651277727	42.1634553341846	40.9413628691379	39.1279954621294	46.5190067395295	36.2976799644149
ERF1_HUMAN	7	8	4	3	12	9	4	4	2	5	4	5	223.679503307266	288.30690384616	153.084579498359	122.964266986602	243.220249057937	284.553536099729	163.861460511091	168.653821336738	81.8827257382758	195.639977310647	186.076026958118	181.488399822075
ERF3A_HUMAN	5	1	0	3	6	0	1	1	1	2	0	0	159.771073790904	36.0383629807699	0	122.964266986602	121.610124528968	0	40.9653651277727	42.1634553341846	40.9413628691379	78.2559909242589	0	0
ERF3B_HUMAN	0	0	1	0	0	0	0	0	0	0	0	0	0	0	38.2711448745898	0	0	0	0	0	0	0	0	0
ERG7_HUMAN	0	1	0	0	3	1	0	1	0	0	0	0	0	36.0383629807699	0	0	60.8050622644842	31.6170595666366	0	42.1634553341846	0	0	0	0
ERGI1_HUMAN	2	7	6	5	10	5	4	4	4	2	3	2	63.9084295163618	252.26854086539	229.626869247539	204.94044497767	202.683540881614	158.085297833183	163.861460511091	168.653821336738	163.765451476552	78.2559909242589	139.557020218588	72.5953599288299
ERGI2_HUMAN	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	40.988088995534	0	31.6170595666366	0	0	0	0	0	0
ERGI3_HUMAN	1	0	0	0	1	0	0	0	0	0	0	0	31.9542147581809	0	0	0	20.2683540881614	0	0	0	0	0	0	0
ERH_HUMAN	6	3	4	2	6	3	3	1	1	3	4	1	191.725288549085	108.11508894231	153.084579498359	81.976177991068	121.610124528968	94.8511786999098	122.896095383318	42.1634553341846	40.9413628691379	117.383986386388	186.076026958118	36.2976799644149
ERI3_HUMAN	0	1	0	2	0	0	0	2	0	0	0	0	0	36.0383629807699	0	81.976177991068	0	0	0	84.3269106683691	0	0	0	0
ERI6B_HUMAN	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	40.9653651277727	0	0	0	0	0
ERLEC_HUMAN	3	2	2	1	6	1	4	2	1	5	3	2	95.8626442745427	72.0767259615399	76.5422897491795	40.988088995534	121.610124528968	31.6170595666366	163.861460511091	84.3269106683691	40.9413628691379	195.639977310647	139.557020218588	72.5953599288299
ERLN1_HUMAN	1	2	3	0	7	2	0	0	0	0	0	0	31.9542147581809	72.0767259615399	114.813434623769	0	141.87847861713	63.2341191332732	0	0	0	0	0	0
ERLN2_HUMAN	3	3	3	1	12	3	3	3	3	1	3	3	95.8626442745427	108.11508894231	114.813434623769	40.988088995534	243.220249057937	94.8511786999098	122.896095383318	126.490366002554	122.824088607414	39.1279954621294	139.557020218588	108.893039893245
ERMP1_HUMAN	0	0	1	1	0	0	0	0	0	0	0	0	0	0	38.2711448745898	40.988088995534	0	0	0	0	0	0	0	0
ERO1A_HUMAN	6	8	5	3	10	6	1	4	6	1	2	4	191.725288549085	288.30690384616	191.355724372949	122.964266986602	202.683540881614	189.70235739982	40.9653651277727	168.653821336738	245.648177214827	39.1279954621294	93.038013479059	145.19071985766
ERP29_HUMAN	15	11	7	5	29	15	10	11	11	17	19	23	479.313221372713	396.421992788469	267.898014122128	204.94044497767	587.782268556681	474.255893499549	409.653651277727	463.79800867603	450.354991560517	665.175922856201	883.86112805106	834.846639181543
ERP44_HUMAN	9	10	8	10	23	8	8	10	6	13	8	18	287.587932823628	360.383629807699	306.169158996718	409.88088995534	466.172144027712	252.936476533093	327.722921022181	421.634553341846	245.648177214827	508.663941007683	372.152053916236	653.358239359469
ES1_HUMAN	6	3	2	2	3	2	1	0	1	0	1	1	191.725288549085	108.11508894231	76.5422897491795	81.976177991068	60.8050622644842	63.2341191332732	40.9653651277727	0	40.9413628691379	0	46.5190067395295	36.2976799644149
ES8L2_HUMAN	0	2	0	0	0	0	0	0	0	0	0	0	0	72.0767259615399	0	0	0	0	0	0	0	0	0	0
EST2_HUMAN	1	0	0	0	0	0	1	0	0	0	0	0	31.9542147581809	0	0	0	0	0	40.9653651277727	0	0	0	0	0
ESTD_HUMAN	22	18	16	12	25	19	15	12	12	15	17	16	702.99272467998	648.690533653859	612.338317993436	491.857067946408	506.708852204035	600.724131766096	614.48047691659	505.961464010215	491.296354429655	586.919931931942	790.823114572001	580.762879430639
ESYT1_HUMAN	5	10	6	9	12	16	6	6	14	4	6	6	159.771073790904	360.383629807699	229.626869247539	368.892800959806	243.220249057937	505.872953066186	245.792190766636	252.980732005107	573.17908016793	156.511981848518	279.114040437177	217.78607978649
ESYT2_HUMAN	5	4	4	8	5	7	2	3	4	0	0	0	159.771073790904	144.15345192308	153.084579498359	327.904711964272	101.341770440807	221.319416966456	81.9307302555453	126.490366002554	163.765451476552	0	0	0
ETFA_HUMAN	13	10	10	13	21	10	6	10	9	9	8	7	415.404791856352	360.383629807699	382.711448745898	532.845156941942	425.63543585139	316.170595666366	245.792190766636	421.634553341846	368.472265822241	352.151959159165	372.152053916236	254.083759750905
ETFB_HUMAN	9	9	11	8	18	9	4	8	4	7	7	10	287.587932823628	324.34526682693	420.982593620487	327.904711964272	364.830373586905	284.553536099729	163.861460511091	337.307642673477	163.765451476552	273.895968234906	325.633047176706	362.976799644149
ETFD_HUMAN	3	1	2	0	4	0	0	0	1	1	0	0	95.8626442745427	36.0383629807699	76.5422897491795	0	81.0734163526456	0	0	0	40.9413628691379	39.1279954621294	0	0
ETHE1_HUMAN	4	4	7	6	16	7	5	4	5	7	7	6	127.816859032724	144.15345192308	267.898014122128	245.928533973204	324.293665410582	221.319416966456	204.826825638863	168.653821336738	204.706814345689	273.895968234906	325.633047176706	217.78607978649
ETUD1_HUMAN	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	20.2683540881614	0	40.9653651277727	0	0	0	0	0
EVA1B_HUMAN	1	0	0	2	0	2	0	0	0	0	0	0	31.9542147581809	0	0	81.976177991068	0	63.2341191332732	0	0	0	0	0	0
EWS_HUMAN	5	3	2	4	6	4	3	1	6	4	5	7	159.771073790904	108.11508894231	76.5422897491795	163.952355982136	121.610124528968	126.468238266546	122.896095383318	42.1634553341846	245.648177214827	156.511981848518	232.595033697647	254.083759750905
EX3L4_HUMAN	1	1	1	1	1	1	0	1	1	1	1	1	31.9542147581809	36.0383629807699	38.2711448745898	40.988088995534	20.2683540881614	31.6170595666366	0	42.1634553341846	40.9413628691379	39.1279954621294	46.5190067395295	36.2976799644149
EXC6B_HUMAN	1	2	2	1	1	3	1	1	3	0	0	0	31.9542147581809	72.0767259615399	76.5422897491795	40.988088995534	20.2683540881614	94.8511786999098	40.9653651277727	42.1634553341846	122.824088607414	0	0	0
EXOC1_HUMAN	2	4	2	0	2	2	1	1	4	0	0	0	63.9084295163618	144.15345192308	76.5422897491795	0	40.5367081763228	63.2341191332732	40.9653651277727	42.1634553341846	163.765451476552	0	0	0
EXOC2_HUMAN	1	4	2	4	2	1	1	0	2	0	1	0	31.9542147581809	144.15345192308	76.5422897491795	163.952355982136	40.5367081763228	31.6170595666366	40.9653651277727	0	81.8827257382758	0	46.5190067395295	0
EXOC3_HUMAN	1	0	0	2	0	1	2	0	2	0	0	0	31.9542147581809	0	0	81.976177991068	0	31.6170595666366	81.9307302555453	0	81.8827257382758	0	0	0
EXOC4_HUMAN	4	9	4	3	3	2	0	1	2	1	1	0	127.816859032724	324.34526682693	153.084579498359	122.964266986602	60.8050622644842	63.2341191332732	0	42.1634553341846	81.8827257382758	39.1279954621294	46.5190067395295	0
EXOC5_HUMAN	5	3	2	3	3	2	0	2	2	0	1	0	159.771073790904	108.11508894231	76.5422897491795	122.964266986602	60.8050622644842	63.2341191332732	0	84.3269106683691	81.8827257382758	0	46.5190067395295	0
EXOC7_HUMAN	2	3	1	2	2	1	1	0	1	0	1	0	63.9084295163618	108.11508894231	38.2711448745898	81.976177991068	40.5367081763228	31.6170595666366	40.9653651277727	0	40.9413628691379	0	46.5190067395295	0
EXOC8_HUMAN	1	2	0	1	1	1	0	1	1	0	0	0	31.9542147581809	72.0767259615399	0	40.988088995534	20.2683540881614	31.6170595666366	0	42.1634553341846	40.9413628691379	0	0	0
EXOG_HUMAN	1	1	1	1	1	1	0	1	0	1	1	1	31.9542147581809	36.0383629807699	38.2711448745898	40.988088995534	20.2683540881614	31.6170595666366	0	42.1634553341846	0	39.1279954621294	46.5190067395295	36.2976799644149
EXOS1_HUMAN	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	40.988088995534	0	31.6170595666366	0	0	40.9413628691379	0	0	0
EXOS5_HUMAN	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	40.9653651277727	0	0	0	0	0
EZRI_HUMAN	29	25	21	22	44	28	22	27	19	30	23	30	926.672227987246	900.959074519249	803.694042366385	901.737957901748	891.807579879102	885.277667865825	901.238032810999	1138.41329402298	777.88589451362	1173.83986386388	1069.93715500918	1088.93039893245
F102B_HUMAN	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	39.1279954621294	0	0
F10A1_HUMAN	5	6	13	8	22	8	11	5	7	13	6	13	159.771073790904	216.23017788462	497.524883369667	327.904711964272	445.903789939551	252.936476533093	450.619016405499	210.817276670923	286.589540083965	508.663941007683	279.114040437177	471.869839537394
F1142_HUMAN	3	2	1	1	3	3	0	0	2	0	1	1	95.8626442745427	72.0767259615399	38.2711448745898	40.988088995534	60.8050622644842	94.8511786999098	0	0	81.8827257382758	0	46.5190067395295	36.2976799644149
F120A_HUMAN	1	7	3	2	8	7	3	4	4	0	1	0	31.9542147581809	252.26854086539	114.813434623769	81.976177991068	162.146832705291	221.319416966456	122.896095383318	168.653821336738	163.765451476552	0	46.5190067395295	0
F127A_HUMAN	2	0	1	1	0	0	1	1	1	0	1	1	63.9084295163618	0	38.2711448745898	40.988088995534	0	0	40.9653651277727	42.1634553341846	40.9413628691379	0	46.5190067395295	36.2976799644149
F127C_HUMAN	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	31.6170595666366	0	0	0	0	0	0
F136A_HUMAN	0	0	1	0	0	0	0	0	0	0	0	0	0	0	38.2711448745898	0	0	0	0	0	0	0	0	0
F162A_HUMAN	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	40.9413628691379	39.1279954621294	0	0
F16B1_HUMAN	0	4	2	1	2	3	2	1	3	0	0	0	0	144.15345192308	76.5422897491795	40.988088995534	40.5367081763228	94.8511786999098	81.9307302555453	42.1634553341846	122.824088607414	0	0	0
F1712_HUMAN	0	1	0	0	0	0	0	0	0	0	0	0	0	36.0383629807699	0	0	0	0	0	0	0	0	0	0
F172A_HUMAN	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	36.2976799644149
F175B_HUMAN	0	0	1	1	2	1	0	0	0	0	0	0	0	0	38.2711448745898	40.988088995534	40.5367081763228	31.6170595666366	0	0	0	0	0	0
F177A_HUMAN	1	0	2	1	1	1	2	0	1	0	0	1	31.9542147581809	0	76.5422897491795	40.988088995534	20.2683540881614	31.6170595666366	81.9307302555453	0	40.9413628691379	0	0	36.2976799644149
F188B_HUMAN	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	31.6170595666366	0	0	0	0	0	0
F192A_HUMAN	1	0	0	0	0	0	0	0	0	0	0	0	31.9542147581809	0	0	0	0	0	0	0	0	0	0	0
F193A_HUMAN-DECOY	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	40.9653651277727	0	0	0	0	0
F195B_HUMAN	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	46.5190067395295	0
F213A_HUMAN	0	0	0	1	3	2	0	1	0	0	0	0	0	0	0	40.988088995534	60.8050622644842	63.2341191332732	0	42.1634553341846	0	0	0	0
F262_HUMAN	0	1	0	0	0	0	0	0	0	0	0	0	0	36.0383629807699	0	0	0	0	0	0	0	0	0	0
F91A1_HUMAN	1	2	1	1	0	2	1	1	1	0	0	0	31.9542147581809	72.0767259615399	38.2711448745898	40.988088995534	0	63.2341191332732	40.9653651277727	42.1634553341846	40.9413628691379	0	0	0
FA21A_HUMAN	9	4	0	4	0	9	4	2	5	8	4	8	287.587932823628	144.15345192308	0	163.952355982136	0	284.553536099729	163.861460511091	84.3269106683691	204.706814345689	313.023963697036	186.076026958118	290.381439715319
FA21C_HUMAN	0	0	3	0	14	8	0	0	0	0	0	0	0	0	114.813434623769	0	283.75695723426	252.936476533093	0	0	0	0	0	0
FA26E_HUMAN	1	0	0	1	0	0	0	0	0	0	0	0	31.9542147581809	0	0	40.988088995534	0	0	0	0	0	0	0	0
FA45A_HUMAN	1	0	0	1	1	1	0	0	0	0	0	0	31.9542147581809	0	0	40.988088995534	20.2683540881614	31.6170595666366	0	0	0	0	0	0
FA49A_HUMAN	0	1	0	0	0	0	0	0	0	0	0	0	0	36.0383629807699	0	0	0	0	0	0	0	0	0	0
FA49B_HUMAN	1	3	3	2	4	2	4	1	1	0	0	0	31.9542147581809	108.11508894231	114.813434623769	81.976177991068	81.0734163526456	63.2341191332732	163.861460511091	42.1634553341846	40.9413628691379	0	0	0
FA50A_HUMAN	1	0	0	0	2	1	0	2	0	0	1	0	31.9542147581809	0	0	0	40.5367081763228	31.6170595666366	0	84.3269106683691	0	0	46.5190067395295	0
FA8A1_HUMAN	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	40.988088995534	0	0	40.9653651277727	0	0	0	0	0
FA98A_HUMAN	3	4	3	3	9	5	4	4	3	3	1	4	95.8626442745427	144.15345192308	114.813434623769	122.964266986602	182.415186793453	158.085297833183	163.861460511091	168.653821336738	122.824088607414	117.383986386388	46.5190067395295	145.19071985766
FA98B_HUMAN	3	3	2	3	5	5	3	4	3	2	1	4	95.8626442745427	108.11508894231	76.5422897491795	122.964266986602	101.341770440807	158.085297833183	122.896095383318	168.653821336738	122.824088607414	78.2559909242589	46.5190067395295	145.19071985766
FA98C_HUMAN	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	40.988088995534	0	0	0	0	0	0	0	0
FAAA_HUMAN	2	1	0	0	0	0	1	1	0	0	0	0	63.9084295163618	36.0383629807699	0	0	0	0	40.9653651277727	42.1634553341846	0	0	0	0
FABP4_HUMAN	2	3	1	0	14	5	4	2	6	8	6	8	63.9084295163618	108.11508894231	38.2711448745898	0	283.75695723426	158.085297833183	163.861460511091	84.3269106683691	245.648177214827	313.023963697036	279.114040437177	290.381439715319
FABP5_HUMAN	4	0	2	1	5	4	1	2	4	5	3	5	127.816859032724	0	76.5422897491795	40.988088995534	101.341770440807	126.468238266546	40.9653651277727	84.3269106683691	163.765451476552	195.639977310647	139.557020218588	181.488399822075
FABPH_HUMAN	7	6	8	8	12	8	4	5	6	4	6	6	223.679503307266	216.23017788462	306.169158996718	327.904711964272	243.220249057937	252.936476533093	163.861460511091	210.817276670923	245.648177214827	156.511981848518	279.114040437177	217.78607978649
FACE1_HUMAN	1	1	0	0	0	1	0	0	0	0	1	0	31.9542147581809	36.0383629807699	0	0	0	31.6170595666366	0	0	0	0	46.5190067395295	0
